original_text,processed_text,label,label_id,token_count
Ami capcoler pani khaite pari na kamon jani akta gondho koy,ami capcoler pani khaite pari na kamon jani akta gondho koy,Negative,1,11
Ami bujhte parchi tumi ar affiliate nia video anbe na,ami bujhte parchi tumi ar affiliate nia video anbe na,Negative,1,10
Ami bujhina ato gula manush er moddhe karo aktu mathay aslona j ore aktu pabna nite hobe ???? Or sathe ki sobai pagol hoye geche??,ami bujhina ato gula manush er moddhe karo aktu mathay aslona j ore aktu pabna nite hobe or sathe ki sobai pagol hoye geche,Negative,1,24
Ami bujhi na eder baap maa gari kine dey valo kotha shathe training tao dito!,ami bujhi na eder baap maa gari kine dey valo kotha shathe training tao dito,Negative,1,15
Ami bolbo ei price eo ei phoneta osthir. Aro ager theke ashar dorkar chilo,ami bolbo ei price eo ei phoneta osthir aro ager theke ashar dorkar chilo,Negative,1,14
Ami bisri meye tomar jonno dua korbo tumi tAratri tomar jibinsknghi pewe jbe,ami bisri meye tomar jonno dua korbo tumi taratri tomar jibinsknghi pewe jbe,Negative,1,13
Ami bhi onak osustho bhi dua korian,ami bhi onak osustho bhi dua korian,Negative,1,7
Ami barisal board ee exam dichi. Amgo mcq onk khrp hoiche. Onk hard. Mon tay vnge gche 1st xm ee,ami barisal board ee exam dichi amgo mcq onk khrp hoiche onk hard mon tay vnge gche 1st xm ee,Negative,1,20
Ami Banglalink valo kon offer pina,ami banglalink valo kon offer pina,Negative,1,6
Ami Banglalink er reguler grahok.Ter poreo Internet er price amar theke besi ney keno???????? Onnanno grahokra kom prise a peleu ami pai na.,ami banglalink er reguler grahok ter poreo internet er price amar theke besi ney keno onnanno grahokra kom prise a peleu ami pai na,Negative,1,24
Ami balo kono offer pai na,ami balo kono offer pai na,Negative,1,6
Ami bajaj gari cai na bhalona,ami bajaj gari cai na bhalona,Negative,1,6
Ami ato gola comment kori kintu apnader reply pawa jay na akdino,ami ato gola comment kori kintu apnader reply pawa jay na akdino,Negative,1,12
Ami apnader fromta puron korte parchina,ami apnader fromta puron korte parchina,Negative,1,6
"Ami aj share korchi, frome o puron o korchi but pdf pai nai",ami aj share korchi frome o puron o korchi but pdf pai nai,Negative,1,13
ami 500 mb pai nai kano....,ami 500 mb pai nai kano,Negative,1,6
Ami 26k te full build korte himshim khassi,ami 26k te full build korte himshim khassi,Negative,1,8
"Ami 2021 sale 5600g niye pc kinsi, monitor charai 50k lege gese, egula dekhle kharap lage",ami 2021 sale 5600g niye pc kinsi monitor charai 50k lege gese egula dekhle kharap lage,Negative,1,16
Ami 1st e vabchilm daily k vule baily likhcho. Ami vbtechi edit korba nki kora jay nki. Eshob vaba shuru kore dichilm,ami 1st e vabchilm daily k vule baily likhcho ami vbtechi edit korba nki kora jay nki eshob vaba shuru kore dichilm,Negative,1,22
Ami 19 k diya kinci voya price nolan kano vai,ami 19 k diya kinci voya price nolan kano vai,Negative,1,10
ami 119 taka diye 10 gb nibo kintu 1 Gb paichi ken.Baler appp,ami 119 taka diye 10 gb nibo kintu 1 gb paichi ken baler appp,Negative,1,14
Ami 10 taka diye o ata kinbo na,ami 10 taka diye o ata kinbo na,Negative,1,8
"Ami 1 ta kinsi, hang kore",ami 1 ta kinsi hang kore,Negative,1,6
Amer hol khali pasel sodau khali,amer hol khali pasel sodau khali,Negative,1,6
Amder sylhet board e ektao common ase nai,amder sylhet board e ektao common ase nai,Negative,1,8
"Amd diehard fans are like somossa ki vai? mature kobe hoben? apnader problem ta ki? amd apnader kichu korse? do you think theyre famous for nothing? theyre internationally top boyband. Apnader taste er sathe oder dress up, song jay na tai bole to insult korte paren na apnake niye kichu bolle to galagali kore ultay felben ora ulta amader bole ignore korte. I always ignore it but sometimes i cant. I have never been anyones fan but they taught me to love myself. I cant just walk away. Amader society manushke iccha moto thakte dey na just let them be themselves. Why you have to judge others? ami apnader sathe fight korte ashi na ektuo jodi understanding hoye thakten amar kothata bujhten evabe haha react diye kothar onno meaning ber korten na ami just bujhate chai ora amdr jnno onek mullobam apni to janen na, shobar past ek na ora j koto manushke inspire korlo, happy korlo janle hoyto emn kothagulo bolten na. Ar kichu bolbo na beshi kichui bole felsi you can still haha amar kotha na bujhle eto somossha kisher bts niye jotto shob oder moto hoye dekhao dear haters, do uni take drugs like eminem does? no do bts use abusive words like your so called metal bands do? no do bts promote drugs like your so called folk jazz singers do? no do bts bite their competitors like your so called rock singers do with each other? no thats why you guys are jealous of us the bts armies. Please, know us before you spread hatreds towards us, okay? stop hating. Purple for all who the hell are you to insult bts ? b ts k insult korar jonno na basic quality lage jeta tmr toh at least nai. Nijer life e kii baal ta kore felso aktu bolo toh bhai. Onno er telent dekhle kii jole naki tmr? tmr moto manush re shojho hoy na amr. Valo hoye jao. Onno re choto kore boro hoite parba na. Tmr baal marka kothay oder kichu e jay ashe na. They are beyond your reach. Allah tmr mathay kii diyeche allah e jane. B ts k insult kore kii dekhaite chao. Kotha theke j ashe as",amd diehard fans are like somossa ki vai mature kobe hoben apnader problem ta ki amd apnader kichu korse do you think theyre famous for nothing theyre internationally top boyband apnader taste er sathe oder dress up song jay na tai bole to insult korte paren na apnake niye kichu bolle to galagali kore ultay felben ora ulta amader bole ignore korte i always ignore it but sometimes i cant i have never been anyones fan but they taught me to love myself i cant just walk away amader society manushke iccha moto thakte dey na just let them be themselves why you have to judge others ami apnader sathe fight korte ashi na ektuo jodi understanding hoye thakten amar kothata bujhten evabe haha react diye kothar onno meaning ber korten na ami just bujhate chai ora amdr jnno onek mullobam apni to janen na shobar past ek na ora j koto manushke inspire korlo happy korlo janle hoyto emn kothagulo bolten na ar kichu bolbo na beshi kichui bole felsi you can still haha amar kotha na bujhle eto somossha kisher bts niye jotto shob oder moto hoye dekhao dear haters do uni take drugs like eminem does no do bts use abusive words like your so called metal bands do no do bts promote drugs like your so called folk jazz singers do no do bts bite their competitors like your so called rock singers do with each other no thats why you guys are jealous of us the bts armies please know us before you spread hatreds towards us okay stop hating purple for all who the hell are you to insult bts b ts k insult korar jonno na basic quality lage jeta tmr toh at least nai nijer life e kii baal ta kore felso aktu bolo toh bhai onno er telent dekhle kii jole naki tmr tmr moto manush re shojho hoy na amr valo hoye jao onno re choto kore boro hoite parba na tmr baal marka kothay oder kichu e jay ashe na they are beyond your reach allah tmr mathay kii diyeche allah e jane b ts k insult kore kii dekhaite chao kotha theke j ashe as,Negative,1,367
Amd ar pcb bd er comeback er jei bepar tah,amd ar pcb bd er comeback er jei bepar tah,Negative,1,10
Amd 7000 series processor nile thik hoito,amd 7000 series processor nile thik hoito,Negative,1,7
Amat to khudai lage na,amat to khudai lage na,Negative,1,5
amaro Aslam rat ATO gobir hole hobe amadir kaj Suro hobe pori sate asul kaj ar akon ja hoyte chi sub nokol,amaro aslam rat ato gobir hole hobe amadir kaj suro hobe pori sate asul kaj ar akon ja hoyte chi sub nokol,Negative,1,22
Amare khalato tare dilei hobe khawar jonne,amare khalato tare dilei hobe khawar jonne,Negative,1,7
Amar. Kople. Mno. How. Na kno give way winer hbo,amar kople mno how na kno give way winer hbo,Negative,1,10
"Amar Zindegite 950tk deksi naaa, r tumi oto tk di ice cream kaao Ohh noo",amar zindegite 950tk deksi naaa r tumi oto tk di ice cream kaao ohh noo,Negative,1,15
Amar valo lage ni phone ta,amar valo lage ni phone ta,Negative,1,6
amar valo laga na...atai rakha amar mna hoi nirapod,amar valo laga na atai rakha amar mna hoi nirapod,Negative,1,10
Amar valo kono offer ase na,amar valo kono offer ase na,Negative,1,6
Amar vai er din ses,amar vai er din ses,Negative,1,5
amar vaccine koi,amar vaccine koi,Negative,1,3
"Amar to income kete nichhe,aj ja ache dudin pore dekhi kome geche,mane din din kome jachhe",amar to income kete nichhe aj ja ache dudin pore dekhi kome geche mane din din kome jachhe,Negative,1,18
Amar ta khub kharap hoyse vaiya exam,amar ta khub kharap hoyse vaiya exam,Negative,1,7
Amar speaker nosto hoilo kemne new kinsi,amar speaker nosto hoilo kemne new kinsi,Negative,1,7
Amar sokher phone mohammadpur kheye diche,amar sokher phone mohammadpur kheye diche,Negative,1,6
Amar Sob Bondhu Paice Sudhu ei Hotovaga Tamim a pailo na,amar sob bondhu paice sudhu ei hotovaga tamim a pailo na,Negative,1,11
Amar sim 4. 5g abong phn o.. Baler net robi.. Age vabtam valo ekhon robi use kori jonno atodin 4g pailo ekhon net bondo kore dice.. Robi sim amader basay sobai use kore sob gula calano bondo kore dibo gp calabo..robi te 30gb abar 700 minit nici 529 taka ki mangna arce ha taka diye net kinci apnader network dite prlm ki.. Vai apnader robi apnara calan amr 529 taka ferot den pura baje sim aita,amar sim 4 5g abong phn o baler net robi age vabtam valo ekhon robi use kori jonno atodin 4g pailo ekhon net bondo kore dice robi sim amader basay sobai use kore sob gula calano bondo kore dibo gp calabo robi te 30gb abar 700 minit nici 529 taka ki mangna arce ha taka diye net kinci apnader network dite prlm ki vai apnader robi apnara calan amr 529 taka ferot den pura baje sim aita,Negative,1,77
"Amar shawar update korsos, haramjada gulo. Baler update hoise eta.",amar shawar update korsos haramjada gulo baler update hoise eta,Negative,1,10
Amar shathe keo kotha bole na dekhao korena,amar shathe keo kotha bole na dekhao korena,Negative,1,8
Amar shakib k niye ku kam korsoc,amar shakib k niye ku kam korsoc,Negative,1,7
amar sathei thake darling 2jon sarakkhon bou k gali dey tao baje vasay,amar sathei thake darling 2jon sarakkhon bou k gali dey tao baje vasay,Negative,1,13
Amar r sirer live cls kora hobe na,amar r sirer live cls kora hobe na,Negative,1,8
Amar prosno or Id card ta kisar r o amne kheat er moto hate kan,amar prosno or id card ta kisar r o amne kheat er moto hate kan,Negative,1,15
Amar pokho thaka Or lungta dhora  kaw tan daw to,amar pokho thaka or lungta dhora kaw tan daw to,Negative,1,10
Amar poco f3 gt phon dek hoye gese update deyar por,amar poco f3 gt phon dek hoye gese update deyar por,Negative,1,11
Amar pc te joto karent amar hoga e o ato karent na,amar pc te joto karent amar hoga e o ato karent na,Negative,1,12
Amar pc noshto hoye gese apnar video full quality te dekhte giye,amar pc noshto hoye gese apnar video full quality te dekhte giye,Negative,1,12
Amar opuar valo nai opar den,amar opuar valo nai opar den,Negative,1,6
Amar o kukur onek vhoy lage,amar o kukur onek vhoy lage,Negative,1,6
Amar o khub icchey je ekdin candy Ozzy songe dekha kore oder chotkabar,amar o khub icchey je ekdin candy ozzy songe dekha kore oder chotkabar,Negative,1,13
"Amar nunu shokto, ami salman er vokto",amar nunu shokto ami salman er vokto,Negative,1,7
Amar network think hoi nay,amar network think hoi nay,Negative,1,5
Amar moto ke ke boka hoichen loop video dekhe?,amar moto ke ke boka hoichen loop video dekhe,Negative,1,9
Amar mote ato tk diya sudhu french fries na kheye se sob burgers khawa o valo je sob burger er sathe french fries free deya hoy,amar mote ato tk diya sudhu french fries na kheye se sob burgers khawa o valo je sob burger er sathe french fries free deya hoy,Negative,1,26
Amar mota ai bal na kina valo,amar mota ai bal na kina valo,Negative,1,7
Amar mone hoi agami kisu diner modhe manush bikash chalanu bad dibe...app a dukai jai na..er thke nogod hajar gune valo,amar mone hoi agami kisu diner modhe manush bikash chalanu bad dibe app a dukai jai na er thke nogod hajar gune valo,Negative,1,23
Amar mobile ta kharap hayeghech,amar mobile ta kharap hayeghech,Negative,1,5
Amar minimum 30 minutes lage ber hote..,amar minimum 30 minutes lage ber hote,Negative,1,7
Amar mcq kal komon pora nai kintu 20 tah hoice matro,amar mcq kal komon pora nai kintu 20 tah hoice matro,Negative,1,11
amar mb khas ka kp maid ses hoie nai taw khas,amar mb khas ka kp maid ses hoie nai taw khas,Negative,1,11
Amar matro 15 ta mcq hoice bangla prothom potro sylhet board er obosta kharap karo porikka bhalo hoy nih sylhet er,amar matro 15 ta mcq hoice bangla prothom potro sylhet board er obosta kharap karo porikka bhalo hoy nih sylhet er,Negative,1,21
Amar luck atto bhalo na,amar luck atto bhalo na,Negative,1,5
Amar lav loss nai amr life tai loss,amar lav loss nai amr life tai loss,Negative,1,8
"AMAR LAGBE JAMA TA,ANPARE MANAY NAI EI JAMAY",amar lagbe jama ta anpare manay nai ei jamay,Negative,1,9
amar kuttar putki o tr theke shada.,amar kuttar putki o tr theke shada,Negative,1,7
"Amar kace valo lage ni, ei somoy e ei display",amar kace valo lage ni ei somoy e ei display,Negative,1,10
amar kaca valo laga na...onon bijas no da kola galab He ve had no way to be the same time of his son is no way to a few years of his its most recent past the same day of a few days of his son in an a few years in an election end of a few years of a few kg of on a few kg on in the a kg few years days of in an a kg few years days in to be get a Tk per day the US same time in the an election,amar kaca valo laga na onon bijas no da kola galab he ve had no way to be the same time of his son is no way to a few years of his its most recent past the same day of a few days of his son in an a few years in an election end of a few years of a few kg of on a few kg on in the a kg few years days of in an a kg few years days in to be get a tk per day the us same time in the an election,Negative,1,101
Amar jibone ai rokom abal ar dekhi naii.,amar jibone ai rokom abal ar dekhi naii,Negative,1,8
Amar id tara chokhei dekhe na.kana faul apps valo na ai apps.,amar id tara chokhei dekhe na kana faul apps valo na ai apps,Negative,1,13
amar hedar app khankirpola ra,amar hedar app khankirpola ra,Negative,1,5
Amar hadar app Magir huter mb ei kintam hare na tw hadar app ata rakhi ar ki lav,amar hadar app magir huter mb ei kintam hare na tw hadar app ata rakhi ar ki lav,Negative,1,18
"Amar friends list a kono ""malaun"" thakle nij daitte ber hoye jao",amar friends list a kono malaun thakle nij daitte ber hoye jao,Negative,1,12
Amar faridpur always miss,amar faridpur always miss,Negative,1,4
Amar earphone e jhamela naki ami e beshi dekhtesi bujhtesi na but video ar audio ken jani delay laglo,amar earphone e jhamela naki ami e beshi dekhtesi bujhtesi na but video ar audio ken jani delay laglo,Negative,1,19
Amar dream pc dia halay fan kina laise,amar dream pc dia halay fan kina laise,Negative,1,8
Amar Dhoner Robi Sala Mothercod... Mb Taka ki togo bapera Diya jay re sala Baincod ra,amar dhoner robi sala mothercod mb taka ki togo bapera diya jay re sala baincod ra,Negative,1,16
