sample_id,original_text,processed_text,label,label_id,token_count
18820,Apu apnake french fries khaite bola hoisilo apneto cisling apner mukhe lagai felsen love ur videos,apu apnake french fries khaite bola hoisilo apneto cisling apner mukhe lagai felsen love ur videos,Positive,0,16
18821,apu apnake dekhe mon ta vlo hoye gelo..,apu apnake dekhe mon ta vlo hoye gelo,Positive,0,8
18822,Apu apnader video gulo sotti osadanor amio try korchi dowa korben amr jonno apu!,apu apnader video gulo sotti osadanor amio try korchi dowa korben amr jonno apu,Positive,0,14
18823,Apu apnader oykhaner khir ta asole onek speasal,apu apnader oykhaner khir ta asole onek speasal,Positive,0,8
18824,Apu amr bari madaripur shibchar and tmr bari amader paser district a jane onk valo lagche,apu amr bari madaripur shibchar and tmr bari amader paser district a jane onk valo lagche,Positive,0,16
18826,Apu amio tmr moto kom kaile pet vore jai amio onk soup like kori. Tmr review amr jonno best,apu amio tmr moto kom kaile pet vore jai amio onk soup like kori tmr review amr jonno best,Positive,0,19
18829,"Apu ami tomar video gulo dekhi, khub sundor. Apu tomader facebook er inbox ta check korba please?",apu ami tomar video gulo dekhi khub sundor apu tomader facebook er inbox ta check korba please,Positive,0,17
18832,"Apu ami to ekhn confuced konta te jabo,2 tar review tai apni honest and sundor diyechen,apnar review gulo onk sundor hoy apu,hope so evabei kaj kore jaben inn sha allah. Huge love for this cute couple",apu ami to ekhn confuced konta te jabo 2 tar review tai apni honest and sundor diyechen apnar review gulo onk sundor hoy apu hope so evabei kaj kore jaben inn sha allah huge love for this cute couple,Positive,0,39
18833,Apu ami tmr sob video dekhi,apu ami tmr sob video dekhi,Positive,0,6
18834,Apu ami sobsomoy tmr vlog dekhi onk vlo lage tmr vlog ghula,apu ami sobsomoy tmr vlog dekhi onk vlo lage tmr vlog ghula,Positive,0,12
18835,Apu ami class 10 e pori. Tmr video gulo dekhi always khub valo lage mas allah such a cute couple. I love u appi,apu ami class 10 e pori tmr video gulo dekhi always khub valo lage mas allah such a cute couple i love u appi,Positive,0,24
18836,Apu ami apnr id te vorti hote cay ! r apnr new published houa boitao ami kinesi ! jodi apnar sathe ektu jogajog korte partam tahole inshallah khub valo hoto !,apu ami apnr id te vorti hote cay r apnr new published houa boitao ami kinesi jodi apnar sathe ektu jogajog korte partam tahole inshallah khub valo hoto,Positive,0,28
18839,Apu amar o lal moricar borta ta onek valo lage,apu amar o lal moricar borta ta onek valo lage,Positive,0,10
18840,Apu amar o a borta ta onek valo lage,apu amar o a borta ta onek valo lage,Positive,0,9
18841,"Apu amar nam o faeza, amar nam faeza tabassum i love you",apu amar nam o faeza amar nam faeza tabassum i love you,Positive,0,12
18843,Apu amader elakay asco jani na to. Janle meet kortam onk ecchaa chilo,apu amader elakay asco jani na to janle meet kortam onk ecchaa chilo,Positive,0,13
18844,Apu ajke paan er review dicchen tai paan er colour er kameez o porsen Anyway looking beautiful like always,apu ajke paan er review dicchen tai paan er colour er kameez o porsen anyway looking beautiful like always,Positive,0,19
18846,Apu ajk tomk onk cute lagse mashallah,apu ajk tomk onk cute lagse mashallah,Positive,0,7
18847,Apu aibabe sukaiso kamna aita niao ekta video cai,apu aibabe sukaiso kamna aita niao ekta video cai,Positive,0,9
18848,Apu aekhon porjonto ami comment korle kw reply dai nai please apu tumi reply kisu aekta daw ami tumar big fan,apu aekhon porjonto ami comment korle kw reply dai nai please apu tumi reply kisu aekta daw ami tumar big fan,Positive,0,21
18851,Apsta valo but mb chara calanoo gele valo hotoo,apsta valo but mb chara calanoo gele valo hotoo,Positive,0,9
18852,Appu tmr travel food vlog glo bashi blo lge,appu tmr travel food vlog glo bashi blo lge,Positive,0,9
18853,Appu onek din por tumar video,appu onek din por tumar video,Positive,0,6
18854,Appu apnake ar sadi vae ke onek besi val lage 2 jon dekhte mashallah,appu apnake ar sadi vae ke onek besi val lage 2 jon dekhte mashallah,Positive,0,14
18855,Appti amar balo legese nice appps,appti amar balo legese nice appps,Positive,0,6
18857,Apps takay onek vlo hoise ager teke onek sohoj hoise and best app,apps takay onek vlo hoise ager teke onek sohoj hoise and best app,Positive,0,13
18858,Apps tah onk vlo akbr je use korbe ar delete korte icca korbe nh,apps tah onk vlo akbr je use korbe ar delete korte icca korbe nh,Positive,0,14
18862,Apps ta bebohar korte amar khuv valo lage,apps ta bebohar korte amar khuv valo lage,Positive,0,8
18865,Appi apnar vedio gola amr kub valo lage,appi apnar vedio gola amr kub valo lage,Positive,0,8
18867,appe ta onek valo,appe ta onek valo,Positive,0,4
18868,Appe ta onak balo,appe ta onak balo,Positive,0,4
18869,App ti valo laglo...tobe aro user interface koro uchit.,app ti valo laglo tobe aro user interface koro uchit,Positive,0,10
18871,App ti caliye amar onek vlo lagse,app ti caliye amar onek vlo lagse,Positive,0,7
18872,App thike valo valo sob offers dekha jay Projon moto sob hate pai,app thike valo valo sob offers dekha jay projon moto sob hate pai,Positive,0,13
18873,app thate amar onek balo hyese,app thate amar onek balo hyese,Positive,0,6
18874,App takicu ta balo cilo,app takicu ta balo cilo,Positive,0,5
18875,"App ta onk valo, acount mnage khub shoj abonge, scuritey gula onk valo",app ta onk valo acount mnage khub shoj abonge scuritey gula onk valo,Positive,0,13
18876,"App ta onk valo legeche amr...ami sei suru thekei ei app ta use korchi...ekta opinion dite cai...seta holo "" onno bank bank theke taka add korar facilities thakle r o valo hoto"" bisoi ta bibechona korar jnno bank er kache req krtechi...thank you..",app ta onk valo legeche amr ami sei suru thekei ei app ta use korchi ekta opinion dite cai seta holo onno bank bank theke taka add korar facilities thakle r o valo hoto bisoi ta bibechona korar jnno bank er kache req krtechi thank you,Positive,0,46
18878,"App ta onek valo,,,Akta request chilo please Free Fire game er jonno akta packs add koren,,Please Free Fire Game er jonno Packs ta add korle onek onek upokar hobe Free Fire player der..please packs ta add koren.",app ta onek valo akta request chilo please free fire game er jonno akta packs add koren please free fire game er jonno packs ta add korle onek onek upokar hobe free fire player der please packs ta add koren,Positive,0,40
18879,"app ta onek valo robi grahokder jonno,please added mb transfer system thanks.",app ta onek valo robi grahokder jonno please added mb transfer system thanks,Positive,0,13
18881,App ta kub vlo Aitare coin dai Oi coin dea mb Nita pari,app ta kub vlo aitare coin dai oi coin dea mb nita pari,Positive,0,13
18884,"App ta jothesto valo. Tobee Bank theke add money te Sonali, Rupali, Agrani & Janata Bank gulo add korle onk valo hoto. Jara pention tolen tader kosto koree bank porjonto jawa lagto nah. Bisoy ta dekhle valo hoto.",app ta jothesto valo tobee bank theke add money te sonali rupali agrani janata bank gulo add korle onk valo hoto jara pention tolen tader kosto koree bank porjonto jawa lagto nah bisoy ta dekhle valo hoto,Positive,0,37
18886,App kisu tah update na dorkar. App tay incoming call details dekha jayna eita add korte parle mone hoy vlo hobe,app kisu tah update na dorkar app tay incoming call details dekha jayna eita add korte parle mone hoy vlo hobe,Positive,0,21
18887,aponara sobay ki valo lagshi,aponara sobay ki valo lagshi,Positive,0,5
18888,Aponar meye khub sundor akebare aponar istrir moto,aponar meye khub sundor akebare aponar istrir moto,Positive,0,8
18889,Aponader video khub valo lage,aponader video khub valo lage,Positive,0,5
18890,Apo tumi anek bhalo video banao and tomar video amar onek pochondo hoy tumi sob samay honest review dao and sadi bhaiya and tomar jonno subh kamona roylo and dua kori tumra jano 10 million porjonto jao and i love you apo,apo tumi anek bhalo video banao and tomar video amar onek pochondo hoy tumi sob samay honest review dao and sadi bhaiya and tomar jonno subh kamona roylo and dua kori tumra jano 10 million porjonto jao and i love you apo,Positive,0,42
18891,Apo tumar sop kiso valo lage amar,apo tumar sop kiso valo lage amar,Positive,0,7
18893,Apo tomar jamata onek sundar and tumi shobsomoy honest review dao and tomar video amar onek valo lage,apo tomar jamata onek sundar and tumi shobsomoy honest review dao and tomar video amar onek valo lage,Positive,0,18
18894,Apo tmi amr onk prio akjon,apo tmi amr onk prio akjon,Positive,0,6
18895,Apo beporwo mon gaan ta awesome,apo beporwo mon gaan ta awesome,Positive,0,6
18897,Apnr. Hase gola sei lage vai,apnr hase gola sei lage vai,Positive,0,6
18898,Apnr video gulo onek joss lage,apnr video gulo onek joss lage,Positive,0,6
18899,Apnr video gulo ank valo lage,apnr video gulo ank valo lage,Positive,0,6
18901,Apnr vedio amr onk vlo laga apu,apnr vedio amr onk vlo laga apu,Positive,0,7
18903,Apnr jacket ta onk sundor kotha theke nisen,apnr jacket ta onk sundor kotha theke nisen,Positive,0,8
18904,Apnr hath er phone ta makhon,apnr hath er phone ta makhon,Positive,0,6
18905,Apnka amr onk valo laga vai,apnka amr onk valo laga vai,Positive,0,6
18907,apnk onk besi nice lagce..apu,apnk onk besi nice lagce apu,Positive,0,6
18908,Apnk amar valo lage,apnk amar valo lage,Positive,0,4
18909,Apni sera khoj dilen r kotota kosto eai gorum e vlogs kora as a vlogger eatu hole o buji. So jara jara video ta ghore boshe dheko eatu subscribe kore debe please cz valo lage tate amader. Pashe theko r amra food vlogger tomader janno sera sera khoj dite thakbo. Love 4rm faithful touch,apni sera khoj dilen r kotota kosto eai gorum e vlogs kora as a vlogger eatu hole o buji so jara jara video ta ghore boshe dheko eatu subscribe kore debe please cz valo lage tate amader pashe theko r amra food vlogger tomader janno sera sera khoj dite thakbo love 4rm faithful touch,Positive,0,54
18911,Apni onik valo video koren onik opokar hoi video gule dekhe,apni onik valo video koren onik opokar hoi video gule dekhe,Positive,0,11
18912,Apni onek boro tech channel calan vaiya,apni onek boro tech channel calan vaiya,Positive,0,7
18913,apni khub sundor tai apnaka khub valobase ....,apni khub sundor tai apnaka khub valobase,Positive,0,7
18916,Apni ekjon khub valo manush thank you for your fantastic approach,apni ekjon khub valo manush thank you for your fantastic approach,Positive,0,11
18917,Apni bolechilen monetization policy issue solve korte parle ekta video banaben. Apni shei policy issue solve korte perechen ei bepare jodi bolten onek helpful hoto,apni bolechilen monetization policy issue solve korte parle ekta video banaben apni shei policy issue solve korte perechen ei bepare jodi bolten onek helpful hoto,Positive,0,25
18918,apni Bangladesh a ki kren apnar to Hollywood a thakar ktha,apni bangladesh a ki kren apnar to hollywood a thakar ktha,Positive,0,11
18919,apni aro dirgho jibi hon.jibon ta sundor hok.,apni aro dirgho jibi hon jibon ta sundor hok,Positive,0,9
18920,Apni aro agei jan amader sondor sundor video deoar jonno many many tnxx,apni aro agei jan amader sondor sundor video deoar jonno many many tnxx,Positive,0,13
18921,Apni amr best 11 bole disen,apni amr best 11 bole disen,Positive,0,6
18922,apni America se Khoob Bhalo Lage,apni america se khoob bhalo lage,Positive,0,6
18923,Apni amar masir barir paray eschilen dada !,apni amar masir barir paray eschilen dada,Positive,0,7
18924,"Apni amader onk kichu shikhiechen, dhonnobad.",apni amader onk kichu shikhiechen dhonnobad,Positive,0,6
18925,"Apni akmatro valo valo khabar dakhan, bakira khali briyani ar briyani niye pore ache",apni akmatro valo valo khabar dakhan bakira khali briyani ar briyani niye pore ache,Positive,0,14
18926,apni akmatro hero bangladesh er,apni akmatro hero bangladesh er,Positive,0,5
18932,Apner review gulo anek sondor,apner review gulo anek sondor,Positive,0,5
18934,Apner review gula amr besi valo lage vaiya love you,apner review gula amr besi valo lage vaiya love you,Positive,0,10
18935,Apner katha gulo darun,apner katha gulo darun,Positive,0,4
18936,Apner bowling action ta to joss. Ami minimum 10 bar apner bowling deklam,apner bowling action ta to joss ami minimum 10 bar apner bowling deklam,Positive,0,13
18937,Apner blog ta onk vlo lagce apo,apner blog ta onk vlo lagce apo,Positive,0,7
18938,Apnder dui joner class valo vabe bujha jay,apnder dui joner class valo vabe bujha jay,Positive,0,8
18940,Apnarta coppy ami irginal ta pry der bochor dhore use korchi sound quality o valo ebong charge o onek khon thake. Amarta khulew dekhchi vai onnorokom apnar tar moto na vetore,apnarta coppy ami irginal ta pry der bochor dhore use korchi sound quality o valo ebong charge o onek khon thake amarta khulew dekhchi vai onnorokom apnar tar moto na vetore,Positive,0,31
18944,Apnara amder jonno onk kostow korticn apnder onk onk dhonnobad amader pase thakar jnno ato sundor vabay bujanor jonno,apnara amder jonno onk kostow korticn apnder onk onk dhonnobad amader pase thakar jnno ato sundor vabay bujanor jonno,Positive,0,19
18945,Apnar voice ta ato sundor jeta apnake bole bojhate parbona dada. Khube valo lage apnar video,apnar voice ta ato sundor jeta apnake bole bojhate parbona dada khube valo lage apnar video,Positive,0,16
18946,Apnar voice ar tulona hoi na,apnar voice ar tulona hoi na,Positive,0,6
18947,Apnar vlog onno sob vloger der theke valo lge becouse apni onek sundr kore bujiye den sob kisu,apnar vlog onno sob vloger der theke valo lge becouse apni onek sundr kore bujiye den sob kisu,Positive,0,18
18948,Apnar videor quality khub e valo sam vaidoa kori apnar jeno 3 million subscriber cross hoi,apnar videor quality khub e valo sam vaidoa kori apnar jeno 3 million subscriber cross hoi,Positive,0,16
18949,Apnar video quality khubi valo,apnar video quality khubi valo,Positive,0,5
18950,Apnar video presentation darun khub valo laglo video ta,apnar video presentation darun khub valo laglo video ta,Positive,0,9
18951,Apnar video onek valo lage,apnar video onek valo lage,Positive,0,5
18952,Apnar video khub valo lage vaiya,apnar video khub valo lage vaiya,Positive,0,6
18953,Apnar video khub valo lage sam bhai. Khub shigroi 3m subscribers hote coloche. Congratulations sam bhai. Love from munshiganj,apnar video khub valo lage sam bhai khub shigroi 3m subscribers hote coloche congratulations sam bhai love from munshiganj,Positive,0,19
18954,"Apnar video gulo vai onek valo lage,ebong onek lajeo ase",apnar video gulo vai onek valo lage ebong onek lajeo ase,Positive,0,11
18955,Apnar video gulo te kono dino dislike korar moto kichu chilo asha kori thakbeo na. Boraborer moto champion chilo video ti buk vora valobasa neben abong avabei ageiya jan. Best food blogger in our bengali youtube community,apnar video gulo te kono dino dislike korar moto kichu chilo asha kori thakbeo na boraborer moto champion chilo video ti buk vora valobasa neben abong avabei ageiya jan best food blogger in our bengali youtube community,Positive,0,37
18958,Apnar video gulo amar besh valo lage,apnar video gulo amar besh valo lage,Positive,0,7
18959,Apnar video guli darun mojar and help full for life,apnar video guli darun mojar and help full for life,Positive,0,10
18960,Apnar video gular quality hoy akdom first class kintu reach hoy na keno janitarpor o always pashe thakbo,apnar video gular quality hoy akdom first class kintu reach hoy na keno janitarpor o always pashe thakbo,Positive,0,18
18961,Apnar video gula valo lage vaia,apnar video gula valo lage vaia,Positive,0,6
18962,Apnar video gula onek age theke dekhe astesi review video gula valo lage akta issa ase apnar theke akta phone gift pawar,apnar video gula onek age theke dekhe astesi review video gula valo lage akta issa ase apnar theke akta phone gift pawar,Positive,0,22
18963,Apnar video gula mashallah dekhe onek upokrito hoi thanks brother,apnar video gula mashallah dekhe onek upokrito hoi thanks brother,Positive,0,10
18965,Apnar video glo vishon vlo hoi! onk jaigai gechi apnar video dekhe pls go ahead!,apnar video glo vishon vlo hoi onk jaigai gechi apnar video dekhe pls go ahead,Positive,0,15
18966,Apnar video eto valo r natural hoy but subscriber keno je kom apnar video quality hisebe. Jai hok khuv valo lage,apnar video eto valo r natural hoy but subscriber keno je kom apnar video quality hisebe jai hok khuv valo lage,Positive,0,21
