Sentence,Label
Deximpo ke onek dhonnobad anker er products bd te anar jonno. Ar giveaway er jonneo osonkho dhonnbad,0
Deximpo k thanks officially bangladesh e product launch korar jonno,0
Deximpo international limited nekband gula joss,0
"Deximpo international limited k anyk thx, give away korar jonnno, r product gullo anyk vlo hoba ja mona hoi,sam vaiyar kothai amir amon e mona hosca",0
Deximpo giveaway gula joss chilo and products gula osthir level er,0
Deximpo er product ta valoi laglo,0
Deximpo er product gulo onk valo hoy,0
Deximpo er product gulo onek shundor,0
Deximpo er product gula shottie onek valo and vai apnar video gula amnie vallagey,0
Deximpo er product gula osthir,0
Deximpo er jonno suvokamona,0
Deximpo er giveaway gola darun hoi,0
Deximpo company ke suvecha,0
Deximpo asoley thanks deserve koreee. Thank uuu anker er products anar jnno,0
Deximpo ar jonno valobasa,0
Deximpo ar gadget gula onk balo hoy,0
Deximpo ami tmr big fan brother vedio uploader kichu somoyer modde like comment kore feli take love vaiya,0
Deximpo ajker review gula bhalo chilo vai,0
Deximko company ta onek valo,0
Deximco valo kaj korche egiye jaaan valo kichu den tnq,0
Deximco international limited anker er tech product guloi khub fantastic,0
Design to valoi lagche amar kache!,0
Desi kono jinish agiee jawata oneak vloi lage,0
Desi brand valo kaj kose sune valo lage,0
Desi brand hisabe walton onek balo korse. Asa kori samne aro onek balo korbe,0
desi brand er esob phone sotti sombhabonar utthan,0
Desi brand aro onek dure agiye jak,0
Deshivibes with walton,0
Deshio brand vlo kisu kortace,0
Deshi company gulo valo kichu dite parle bideshi chahida onek tai kome jabe in sha allah,0
Deshi brand xtraordinaryinnovation,0
Deshi brand walton. Joss set,0
Deshi brand hisebe valo kisu offers korce walton e,0
Deshi brand er super phone xanonx20 xtraordinaryinnovantion waltonmobile sanzone,0
Deshi brand er deshi ponno kine hon dhonno,0
Deshi brand deshi ponno good work from walton bangladeshi brand,0
Deshi brand deser gorvo,0
"Deshi brand bolte gele walton best choices,",0
Desar bayre theke te juta order kore nen bhalo maner paben,0
Derss ta kub sundor,0
Dekte to valoi lage ai phn na,0
Dekhte dekhte 3m kacha kachi awh,0
Dekhte dekhte 1 million hoye jacche amader prio cannel gib,0
Dekhesi NYC onek,0
Dekhei to yummy lagce,0
Dekhei mone hocche jotno nie kora and valo quality. Darun akta video dile dada!,0
dekhe valo laglo Hindu muslim vai vai.,0
Dekhe valo laglo debojyoti k,0
Dekhe khusi holam aibar desi brand valo kisu nise asce. 3m r ogirm subecca roilo,0
Dekhbo inshallah Dada r movie bhalo to hbei,0
Dekhbo ami hall a gia onek shundor cinema,0
Dbbl ei onek valo,0
Day long cost bolle valo hoto?,0
dasr brand ai protam ato vlo daklam,0
Dasi prono aro anok dur age jak afnar valobasa taklo,0
Daruun dada. Mon ta bhalo hoa gelo,0
Darunnn. Roll er darunnn onnoboddo shape dekhe mon vorlo. Ekta khelei pet vore jbe,0
Darun. The good thing is that both of them have got their feet still grounded. Ami tomar video dekhe gechilam first time. Tarpor je kotobaar kheyechi bolte parbo na,0
"Darun. Egiye jao, we r there",0
"Darun, balo lagchhe, age kintu mezbaan eto bhalo chilo na. Apnar presentation khub bhalo legeche",0
Darun video best wishes for walton,0
"Darun video ar sathe apnar presentation, champion ekebare",0
"Darun tasty khabar sob khub sundor vlog bondhu, valo theko, love from tasty food hub",0
Darun tahole ei bar Covid 19 er vaccine nite parbe,0
Darun sunder legacha bhalo thakben suvro,0
Darun purano sei diner kotha,0
Darun phone,0
Darun mobail.,0
Darun lobhoniyo shob item,0
darun lagteche sir,0
Darun lagsa wh your talk best,0
Darun laglo. Dry chilly chicken amar khub favourite. Kintu maximum dokanei banai na,0
Darun laglo. Baguhatir ladies hosteler pase je dokan chilo oi dokantar video din onekdin dekhini,0
Darun laglo vlog taa dada,0
Darun laglo vlog ta dada puro jive jol. Sure sure hoye jak 2 bong aksathe,0
"Darun laglo vlog ta , darun eder item gulo , kheyechhi onekbar , good night subhro da",0
Darun laglo as expected. Amay jetei hobe. Chele meye k bollam niye jabo just jobordost,0
Darun laglo apnar video,0
Darun kaj kore..taka oranor valo maddhom,0
Darun hoyeche video taleons er preparation bishon fresh r hygenic legeche amar must visit outlet,0
Darun hoyeche sir,0
Darun hoyeche ajker episode tao,0
Darun ekta golpo! Valo laglo shotti.,0
Darun delicious dekhe khete icche korche. Love from taste of life,0
"Darun darun , sob lovonio khabar dada, r apnar presentation eto sundor jeta dekhar r sonar jonno mone khub asha thakey , r jeta apni ajj obdhi kokhonoi nirash koren nii. Khub khub bhalo laglo, bhalo thakben",0
Darun dada darun video er somporke kichu bolar neii ektaii jinis kharap laglo jeh video ta end hye gelo. Apnar bondhu ti ke o majhe moddhe niye asben video te,0
Darun bhalo legacha thanks thanks gypsi bong,0
Daraz theke 150 takar ic niye 150 taka diye 2ta mobile better nichi akhono 23 gonta backup valoi diche,0
"Damn the honesty with the audience seperates you from the rest dada, mane invitation chilo seta bollen plus areas of improvement aar honest rating aar boltobboregarding the palau, beshir bhag bengali youtuber raah invitation pele thumbnail debe aar bolbe eeta khawa best biryani etc. Keep it up and all the very best taah sijjit da jaante chaichen jeeh ebaar ektu bhaat dal er review asche naaki naa as bhaat daal necessity aar biryani taah luxury",0
Damn gojo satorou looks fireeee,0
Dam ta bolar gonno sukriya,0
Dam onojayi valoi ase,0
Dal lake er part ta onk shundor chilo,0
Dak bivag er valo ekta shiddhanto my nogot,0
Dadu o nati ke khub sundor lagche..,0
Dada winter collection gulo bhalo,0
Dada winter collection gula jhakkas,0
Dada video ta just fatafati laglo,0
Dada video bahut sundar hai aap kaise ho,0
Dada tumi sotti sera,0
Dada tumi khub honestr agiye jao,0
Dada tomar video dekhlei mind refresh hoye jai,0
Dada tomar video asar opekhai thaki sob video er motoi atao darun hoye6e chaliye jao dada,0
Dada onk vloggers der onk vlog dekhi. But sotti bolte apni ato bhalo akjon manush ato positive vibes apnar moddhye ache j dekhlei mon khushi hye jai,0
Dada onak sundor lagtasa,0
Dada movie frame a korcho to sotti khubie bhalo lagche airokom chai er porer video gulo change korle cholbe naa kintu,0
Dada md computer akbar visit koren,0
Dada love you ak din dakha hobai,0
Dada last year r foodwalk ta mone pore gelo dokan gulo dekhe abar ekdin hok dada sei food walk,0
Dada khub bhalo laglo video tagypsy bong and lazy bong k akshate obossoi dekhte chai,0
"Dada kankurgachi tandur house a try korben okhane momo,kabab r chinese item darun r sosta",0
Dada india theka love you,0
"Dada i am your big fan,dada honey da dhaba kankurgachi te jao okane onek kom dam a biriyani r kabab pao jache ,pls jao kintu",0
"Dada eta amar barir samne kub e kache. Ami jodi jantam apni aschen yo apnar sathe jatam. Dakha kortam , almost 2 year deya amr apnar sob video dakhi. Big fan love from kolkata",0
Dada bhai congratulations 1milion,0
Dada ato din pou chong try kori ni but ebr korbo tmr viedo amader aro notun dokaner sondan debe agami dine ei asha roilo,0
Dada apnr review gula onk joss hoy. Ami ariyan apnr shob video dekhi 2. 5 years dhore.,0
"Dada apni ekta barasat food tour er video korun , amader sokol barasatbasir jonno , and as always ei video tai fatafati hoyeche",0
Dada apner video korar style ta khub sundor,0
Dada apnar videos khub bhalo lagey apnake amader mela tee invite korte chai kibhabe contact korbo,0
Dada apnar video sundor,0
Dada apnar video gulor uniqueness bodh hoi ei vibbino place er vibbino unique recipes gulo tule dhoren darun vabe ja onek food vlogger modhey dekha jai na,0
Dada apnar vdo dekhe ato lobh ese galo j zomato e order die dilam chinese for dinner. Keep it up dada. Ekhanei akjon food vlogger er porisromer sharthokota,0
"Dada apnar ekta jinis khub bhalo lage, apni je bolen bhalo lagle like koro and kharab lagle dislike korte hesitate korben na ata khub bhalo lage amay apnar sob video guloi bhalo lage amay ami apnar and khasi re khasi mukhe porle hasi dada r video ta wait kori kobe asbe kobe asbe bole",0
Dada apnake amr sera lage you r e best,0
Dada apnader vlogs khub bhalo lagey apnader invite kortey chai akta mela tee kibhabe jogajog korbo,0
"Dada ami shikhabhavan a job kori, ginni te prochur khai, darun khabar",0
"Dada ami prochondoooo khushi, apni amar barir eto kachhe elen, ager din i apnake request korechhilum aar eto taratari apni kotha rakhben bhabte parini, oi chottore aro onek onek hidden gem achhe, porer bar ele bolben, instai janie debo ba nijei chole jabo, durdanto vlog",0
Dada ake barai unprofessional naa bhalo enjoy korlam,0
Dada akdam realistic and ato valo content2me ato valo norma kotha bolleo ami video dekhbo karon 2me khub valo manush,0
Dada ader cha tao bikhyato,0
Dada a great fan of yours. Apnar unique spots gulo darun lage. I would suggesttou a food junction if u again visit dalhousie. Madras tiffin in bentick street and r n mukherjee road crossing,0
"Dada , sob somai e osadharon. Sudhu content na. Tomar behaviour and personality. But sei bikaner e bose bhujia r torkari khea kosto pai",0
Daarun. Confession diye video suru korechen. Hats off to you. Sanjit da er hotel dekhte borabori bhalo. Aarek2 anyo bhabe dekhlam,0
"Daarun laglo video ta amar bari hatibagan e , college street kachei but eto bhlo khabar er dokan ache jantam na. Ei video ta dekhar por nischoi ekdin try korbo",0
Daarun hoyeche video ta !,0
cute er dibba ta,0
Cute e dibba api tumi,0
Current gele por o light jole. Ai light gula ki apnr kace ace,0
Cumilla bord apnader susation full common thanx 10 minute school k amr bissas 85 mark ear moto pabo ja amr moto middele class student ear jonno akash soman,0
Cumilla borad mcq onek hard hoice,0
Cumilla borad asche komon,0
Cumilla board bangla 2nd part porikkha onk valo hoice alhamdulillah,0
Ctg shamim ara shiju onk valo skin doctor amr dekha best r onk friendly o oni,0
Ctg board theke sir golden a apnr theke onk help peyechi sir,0
Creatus computer bolar shomoy zaman vaiar hasir jei beparta,0
CRB HILL e jawa uchit chilo apnder oita khub shundor jayga next bar jeyen,0
Course gulo shei onek donnobad course tir jnno,0
"Congratulations vaiya, sob somoy apnar video dekhi, but comment kora hoy na,",0
Congratulations vai  ami niomito apnar video dekhi ebong onek upokaro peachii allah bless u,0
Congratulations sam vai for 2. 74m family,0
Congratulations sam vai 2. 74 million subscriber,0
Congratulations in advance for reaching 3 million subscribers. 1019 love form narayanganj,0
Congratulations for 200k polaipain Allah bachai rakhok,0
"Congratulations for 1m subscribe,vaiya apnar video dakha onak a onak valo kiso korsa ,apnar video gulo onak valo lage ,apnar amar sai lage ak din apnar sata meet korbo inshallah, love you from satkhira",0
Congratulations for 1 million family. Patuakhli theke onek valobasha roilo brother,0
Congratulations brother  e samzone,0
Congratulations bro nice phone,0
Congratulations bhaiya abr 10 m pothe agiye jan,0
Congratulations bhaia dhoa roilo,0
Congratulations bhai ekta giveway arrenge kore amake ekta phone gift den,0
Congratulations 3 million hoite ar beshi deri nei,0
Congratulation samzone for 2. 74m family love from chottogram,0
Congratulation bro 1 million subscribe jonno,0
Congratulation bhai. Big fanonek dur agiye janpase aci,0
Congratulation bhai apnr video onk vlo lage i love bro,0
Congratulation and take love bro. Sob somoi vlo thako,0
Congratulate bangladesh best squad mahmudullah thakle aro sojoj hoto,0
Comment ti khub valo laglo mirza vai,0
comment kore onk famous hoye gesi,0
comment kore dilam,0
Comment korce jonno vaiben na j nickband pawer jonno korce. Comment sob samoy e kore. Love you sam vi,0
Comilla board er question easy hoice allhumdulillha,0
Comilla board e matro 14 tii mcq common porse,0
Collab chai collab chai. Gysy bong r lazy bong er,0
Cole ashlam notifications dekhe,0
Cmnt kori like pabo,0
Cmmnt nh kre parlm nh sur. Ami amnite kono cls e smmnt kri nh kintu ajk apnr cls er cmmnt nh kre parteci nh. Sir. Thanks a lot. Kibabe j bujabo kotto upokar hoice. Onk onk onk thanks sit,0
Class tar onek bala lagse sir,0
Class ta vlo cilo onek,0
Class ta sndr hoise vaiya sb bujte parsi,0
Class ta onek valo chilo amar one valo laagse onek valo kore bujhlam thank you,0
Class ta onek vako hoyeche sampad vaia farhan vaia ke onk dhonnobad,0
Class ta onek balo lagce,0
Class ta kore motamoti tik alhamdulillah clear hoye gelo,0
"Class shera bhai,apu. Common doesnt matter dhaka board. Class dekhlei prep all ok hye jay",0
Class gula onk onk valo alhamdulillah. Arokom. Aro class cai sir,0
Churanto bhalo ekta content dada,0
Chui jhal best chuknagar er ta oita abbas er main branch and zero point er kamrul er tao bhalo,0
choto khato party hoye gelo ajke,0
Choto belay babar sathe onk jetm. Onk din por dklm. Onkta change hoyeche. Kintu dekhe kub vlo lglo,0
Chorom valo lagse ..,0
Chole aslam dekte review,0
Chole ashlam comment korte,0
Chol kini shundor lagse,0
choice ase kono tika na dile ki coronar cheye shoktishali tika diye try koren sustho thakar,0
"Chittagong er ford ekon bidesh e? aha vabtei kub valo lagche love from chittagong, bangladesh",0
Chicken varta of this restaurant is my favorite. Ektu different typer baki restaurant er thke,0
Chicken bharta ta r chicken afghani te dekhe bhalo laglo,0
Chicken afgani texture taa dekhtea darun chilo,0
"Chhobi ta dekhte darun, valo laglo shotti.",0
"Chhobi er pratyekti ronge je shundorjo, ta obibhuto kore.",0
"Chhobi er majhe je shundorjo, ta shotti upomahinar moto.",0
Cheler kothar ojon asu,0
Cheating kora chap hoye jabe,0
Chargher ta araktu boro dile valo hoito,0
Charger gulo valo lagse,0
Charger gulo anker er khubi valo ami personally use kori best replacement of original,0
Chadta dekhte onek sundor...........thik bolini.......hummm,0
Chachar gan ta vala lagce,0
Cha er dame sorbot,0
Casual gaming er jonno budget er kotha mathai rekhe walton kmn hbe tukitaki editing hbe,0
Caption ta kintu shei bhaya,0
Caliye jan vai 3m hoye jabe,0
By the way or voice ta onek sweet,0
But mood ta seii hoyy,0
Business studies class cai vaiya,0
Business er main sub upor ekta class chai,0
bukachu Polio soho prithibir 90% Vaccine USA er abishkar ar segulo magna peyechish sarajion ta na hole hoyoto shoishobei mara jetish,0
Build onek tai cheap rated,0
Buffet khele ebr choto choto erm bati nbo. Ei idea ta mathai aseni agey. Thank u subhro da for the new idea,0
Budget friend resort nia video koro,0
Budget er best laptop vaiya,0
Budget consider korle eta sob theke best mone hoy amar kache,0
Btw. Sompod bhiya u r very cute,0
Btw atto momo kheyechen nijeke onekta zinda r sanjay dutt mone hoy naa majhe sajhejk dada osadharon presentation and explanation as always,0
Btw amdr hsc nibe thle onno student kno shukhe thkbe,0
Bt really khub sundor hoise,0
"Bro, case ta xoss lagse",0
Bro manei ossadharon kisu,0
Bro love from rajshahi aser swift 7 ar akta review and price video ar jonno waiting a thaklam asa kori reply diben,0
Bro honor 8x mona asakina apnadar janina phone ta 1 year use korse falaiya chalaiya panitao pprselo like 15mm panita alhumdulillah kisso hoinay honor always valo phone banay tai oi voroshay honox90 loilam this is also so good device,0
Bro age apnar videogulo tothota dekhtam na kintu ami ekhon apnar ek boro fan howe gesi,0
British president khalid farhan ke cai,0
Bridal Makeup dress very nice outstanding,0
Brave brother moner kotha bolsen,0
"Bowbazar e bank of india er opposite e kc das er pashe ektu hatle duto st food stall ache. Khye dkhte paren. Dam kom onek tai, quality darun",0
Bounduler momo ta shotti bhalo. Bau gulo try korte hobe,0
Boss rs fahim choudhury,0
Boss er dialogue gulo best chilo,0
Boss dekbo shobai mile onek boro fen,0
Boss ar vlog dekhben bangladesher sera vlogger,0
Boss apni shera,0
Boss apnar tulona apni nijei shudu,0
Boss ami korechi joss hoicha,0
Bos onek shundor ekta bokttober jonno jajak allah.allah amader shobai ke ei kotha gulo bojhar toufik dan korun ameen,0
Bortomane amar favourite boller mohammad wasim,0
boroloks tushar bhai hehe,0
Book list nea video deyen,0
Bongsher naam ujjol korecho,0
Bong bones biriyani sotti darun! ami onk bar e kheyechi,0
Bohut din por intel build dheklam,0
Bogura theke love u vai,0
Boat er 141 ami use krche awesome ami tamil nadu thake buy krse,0
Boat 450 use krtese 4 bosor joss backup dicce akono,0
Blog ta dakha khubi balo laglo spesally raj bari bagan,0
Block khaor por bhai er video ta dakhe mon vlo hoya gelo,0
Black color ta beshi sundor,0
Bkash valo akti app. Notun update ta o onek sondor...,0
BKash valo aktha app,0
bkash valo akta app,0
Bkash theke shob dik diye valo,0
bKash theke Roket app ta valo korese i think Roket app is best,0
BKASH theke onek valo app Nagad... Thank you Nagad,0
